id,raw_id,name,lon,lat,x,y,adname
station:BV10039930,BV10039930,江浦公园(地铁站),121.51934671194226,31.26664304507819,13527471.795621635,3667426.4497170844,杨浦区
station:BV10039911,BV10039911,江浦路(地铁站),121.5140096227992,31.27699962293132,13526877.673575995,3668775.308707292,杨浦区
station:BV10039976,BV10039976,江湾体育场(地铁站),121.50892435390088,31.306320067395266,13526311.584031768,3672594.8586765598,杨浦区
station:BV10039927,BV10039927,爱国路(地铁站),121.54838888879294,31.28192417131564,13530704.755959732,3669416.74254035,杨浦区
station:BV10030219,BV10030219,翔殷路(地铁站),121.5276474182383,31.307080766580675,13528395.826019607,3672693.9701434304,杨浦区
station:BV10039928,BV10039928,隆昌路(地铁站),121.54040565008066,31.27733449813309,13529816.065891523,3668818.9259166336,杨浦区
station:BV10033521,BV10033521,鞍山新村(地铁站),121.50528504811038,31.27527092513032,13525906.458364384,3668550.149756509,杨浦区
station:BV10039908,BV10039908,黄兴公园(地铁站),121.52906166137677,31.297475170767346,13528553.258845618,3671442.5161836394,杨浦区
station:BV10039910,BV10039910,黄兴路(地铁站),121.52406512752248,31.28089386359941,13527997.047241304,3669282.5398032437,杨浦区
station:BV09334322,BV09334322,上海松江站(地铁站),121.22647347952763,30.986967437923486,13494869.296526797,3631056.7322448418,松江区
station:BV10039875,BV10039875,九亭(地铁站),121.31490762066534,31.139242321669723,13504713.740085619,3650845.642519765,松江区
station:BV10035054,BV10035054,佘山(地铁站),121.2252645950679,31.106176787621184,13494734.724124331,3646545.9104078864,松江区
station:BV09064134,BV09064134,刘五公路(地铁站),121.2444501868418,31.09236191640493,13496870.454430874,3644749.9140032046,松江区
station:BV09357271,BV09357271,千帆路(地铁站),121.31996899855534,31.094261337098104,13505277.170094967,3644996.8318880224,松江区
station:BV09357272,BV09357272,同乐路(地铁站),121.2645727368983,31.094784510514145,13499110.486456312,3645064.843424813,松江区
station:BV09064131,BV09064131,场东路(地铁站),121.35311110658736,31.10169995693365,13508966.532684395,3645963.873344734,松江区
station:BV09064130,BV09064130,场西路(地铁站),121.33529726833264,31.09526756456281,13506983.50528108,3645127.6398536516,松江区
station:BV10039873,BV10039873,松江体育中心(地铁站),121.22613262625333,31.018136823204475,13494831.352913873,3635104.7786873593,松江区
station:BV10027922,BV10027922,松江大学城(地铁站),121.228161771207,31.056094100121694,13495057.23629683,3640036.174274095,松江区
station:BV10039874,BV10039874,松江新城(地铁站),121.22632455962533,31.032417602613812,13494852.718839107,3636959.901686897,松江区
station:BV10032803,BV10032803,泗泾(地铁站),121.25582715303996,31.12034928703115,13498136.932514649,3648388.671658607,松江区
station:BV10027857,BV10027857,洞泾(地铁站),121.22605381314445,31.086583306368073,13494822.579478724,3643998.7457535034,松江区
station:BV10037928,BV10037928,醉白池(地铁站),121.22494801892624,31.003263711325207,13494699.483029451,3633173.0051752976,松江区
station:BV10028225,BV10028225,三林(地铁站),121.50741457135946,31.14532154672875,13526143.515808072,3651636.3278429494,浦东新区
station:BV10039963,BV10039963,三林东(地铁站),121.5186562817431,31.148587077092003,13527394.937283449,3652061.0751006855,浦东新区
station:BV11494196,BV11494196,三林南(地铁站),121.48238458764656,31.128071288693917,13523357.190766975,3649392.8309388105,浦东新区
station:BV10039828,BV10039828,上南路(地铁站),121.5020459484366,31.15089869006352,13525545.883438122,3652361.75524858,浦东新区
station:BV09237111,BV09237111,上海东站(地铁站),121.77982173558583,31.122175865137645,13556467.742613968,3648626.190175267,浦东新区
station:BV11494195,BV11494195,上海东站(地铁站),121.77849720850244,31.11338813906598,13556320.296933524,3647483.5228498783,浦东新区
station:BV10039832,BV10039832,上海儿童医学中心(地铁站),121.51913614328043,31.205377555102505,13527448.355225427,3659450.1496868813,浦东新区
station:BV09301413,BV09301413,上海国际旅游度假区(地铁站),121.67543107334467,31.158314228107272,13544847.02725133,3653326.3715223153,浦东新区
station:BV10031164,BV10031164,上海科技馆(地铁站),121.54015666375882,31.220966110924714,13529788.348860966,3661479.1703842934,浦东新区
station:BV10039788,BV10039788,下南路(地铁站),121.53589792974076,31.1814506857316,13529314.268758718,3656336.456859901,浦东新区
station:BV10718377,BV10718377,下沙(地铁站),121.58479742864498,31.056689696866115,13534757.736076023,3640113.5696566477,浦东新区
station:BV10029559,BV10029559,世博大道(地铁站),121.47982986251937,31.184784199274134,13523072.80006674,3656770.2122260835,浦东新区
station:BV10032793,BV10032793,世纪公园(地铁站),121.54664445156429,31.211585292357135,13530510.566095743,3660258.114372211,浦东新区
station:BV10039835,BV10039835,世纪大道(地铁站),121.52287744778282,31.230780725008,13527864.835337477,3662756.8211885276,浦东新区
station:BV10032522,BV10032522,东方体育中心(地铁站),121.47580957006534,31.155364767702004,13522625.263157977,3652942.6954459827,浦东新区
station:BV10039787,BV10039787,东明路(地铁站),121.50648078440193,31.174725486474657,13526039.567119462,3655461.4232717175,浦东新区
station:BV10039926,BV10039926,东陆路(地铁站),121.5749056579884,31.284705106248172,13533656.58920364,3669778.980554997,浦东新区
station:BV10039844,BV10039844,东靖路(地铁站),121.58452576574403,31.29285867371579,13534727.494700227,3670841.1065787547,浦东新区
station:BV10039917,BV10039917,中华艺术宫(地铁站),121.48917562199806,31.187263479497293,13524113.165252836,3657092.8250203407,浦东新区
station:BV09356944,BV09356944,中华艺术宫南(地铁站),121.48952310388354,31.184441930966848,13524151.846759383,3656725.6757157184,浦东新区
station:BV10039792,BV10039792,中科路(地铁站),121.59826836249195,31.181089008386234,13536257.31357217,3656289.39647578,浦东新区
station:BV10039831,BV10039831,临沂新村(地铁站),121.51232664814697,31.19528822100013,13526690.325694717,3658137.090980355,浦东新区
station:BV10039813,BV10039813,临港大道(地铁站),121.90677040002177,30.925885128250492,13570599.603293896,3623127.6519017955,浦东新区
station:BV09079015,BV09079015,丹桂路(地铁站),121.62806108188065,31.224894903247943,13539573.823923405,3661990.5983760213,浦东新区
station:BV10027135,BV10027135,书院(地铁站),121.84635811745906,30.961561719446994,13563874.538762292,3627758.205935938,浦东新区
station:BV10039856,BV10039856,云台路(地铁站),121.49601343690367,31.18425545385275,13524874.347326161,3656701.411077259,浦东新区
station:BV10039840,BV10039840,云山路(地铁站),121.56692640689555,31.25314657599273,13532768.343035197,3665668.867902302,浦东新区
station:BV11649014,BV11649014,云桥路(地铁站),121.6109853994582,31.251135579832596,13537672.967651455,3665407.0068230666,浦东新区
station:BV10039956,BV10039956,云顺路(地铁站),121.59613450044287,31.23926332665239,13536019.773135476,3663861.1796539975,浦东新区
station:BV10039845,BV10039845,五洲大道(地铁站),121.58500109195468,31.304739142298033,13534780.40777195,3672388.882567735,浦东新区
station:BV10039842,BV10039842,五莲路(地铁站),121.58365671248474,31.274207012564112,13534630.752133945,3668411.5796195134,浦东新区
station:BV09356651,BV09356651,佳林路(地铁站),121.6002995456076,31.27375828469943,13536483.42384228,3668353.135171061,浦东新区
station:BV10032909,BV10032909,凌兆新村(地铁站),121.48520221255652,31.14333338270586,13523670.847337153,3651377.7346817707,浦东新区
station:BV11494927,BV11494927,凌空北路(地铁站),121.66827340509474,31.29568694011741,13544050.23926659,3671209.552702346,浦东新区
station:BV11277591,BV11277591,凌空路(地铁站),121.71972788775373,31.194906965578692,13549778.126074422,3658087.475907151,浦东新区
station:BV11277592,BV11277592,创新中路(地铁站),121.6694208603461,31.215985817483332,13544177.973400861,3660830.894466214,浦东新区
station:BV11639110,BV11639110,北中路(地铁站),121.55711639693347,31.184958250549144,13531676.297721695,3656792.860123622,浦东新区
station:BV09377606,BV09377606,北新园路(地铁站),121.62510166527524,31.32190967760047,13539244.383173892,3674626.188271427,浦东新区
station:BV10039838,BV10039838,北洋泾路(地铁站),121.54805044620993,31.241298169988717,13530667.080703735,3664126.1127081225,浦东新区
station:BV10029748,BV10029748,北蔡(地铁站),121.54775762959851,31.182311924222184,13530634.48450766,3656448.519383222,浦东新区
station:BV09024024,BV09024024,华丰路(地铁站),121.50235537704737,31.194573279044615,13525580.328873502,3658044.051424923,浦东新区
station:BV11277589,BV11277589,华夏东路(地铁站),121.676667325918,31.198684395117994,13544984.646258265,3658579.064475035,浦东新区
station:BV10039791,BV10039791,华夏中路(地铁站),121.57890370985992,31.177983399692,13534101.650302084,3655885.3112769476,浦东新区
station:BV10039829,BV10039829,华夏西路(地铁站),121.5101667260586,31.1519800812844,13526449.88426772,3652502.4183680606,浦东新区
station:BV10946926,BV10946926,华鹏路(地铁站),121.52223371533688,31.178398454868436,13527793.1753694,3655939.3152700732,浦东新区
station:BV11581685,BV11581685,南码头路(地铁站),121.50485199803927,31.198285866536125,13525858.251450986,3658527.199684188,浦东新区
station:BV10031099,BV10031099,博兴路(地铁站),121.58247954440753,31.265705096875998,13534499.710383028,3667304.2969986186,浦东新区
station:BV09356653,BV09356653,博宇路(地铁站),121.61095859472428,31.176466334950433,13537669.983762125,3655687.923742289,浦东新区
station:BV10854616,BV10854616,双江路(地铁站),121.53511710686347,31.355680811325477,13529227.347953629,3679027.7282381416,浦东新区
station:BV09356650,BV09356650,古桐南路(地铁站),121.60916450849668,31.20214175907313,13537470.266996855,3659029.0174288983,浦东新区
station:BV10960990,BV10960990,台儿庄路(地铁站),121.59325476537107,31.25501741481125,13535699.20249371,3665912.4834564133,浦东新区
station:BV09377604,BV09377604,台南西路(地铁站),121.60314127113438,31.318674326684512,13536799.763280852,3674204.5936932927,浦东新区
station:BV10039858,BV10039858,后滩(地铁站),121.46923814213355,31.17388890632661,13521893.735146929,3655352.5779464385,浦东新区
station:BV09334329,BV09334329,向城路(地铁站),121.52776069712398,31.224399602306455,13528408.436167479,3661926.1217262396,浦东新区
station:BV10718368,BV10718368,周浦(地铁站),121.5633918884704,31.116370586412586,13532374.882243967,3647871.318382643,浦东新区
station:BV10033468,BV10033468,周浦东(地铁站),121.60270344311537,31.112300097298263,13536751.024488727,3647342.052224681,浦东新区
station:BV11277590,BV11277590,唐镇(地铁站),121.65201031530218,31.21625460106627,13542239.840392407,3660865.8806741987,浦东新区
station:BV11649011,BV11649011,唐黄路(地铁站),121.67890753915977,31.14558938819052,13545234.025655571,3651671.165408419,浦东新区
station:BV10039883,BV10039883,商城路(地铁站),121.51190205358215,31.232325271841102,13526643.060043974,3662957.899915639,浦东新区
station:BV10854614,BV10854614,基隆路(地铁站),121.58619678039238,31.353463846314106,13534913.511199964,3678738.7330034645,浦东新区
station:BV10034167,BV10034167,塘桥(地铁站),121.5143271991131,31.21184589187018,13526913.026009541,3660292.033720864,浦东新区
station:BV10039848,BV10039848,外高桥保税区北(地铁站),121.58270973648746,31.349954641758472,13534525.335248146,3678281.300200957,浦东新区
station:BV10030681,BV10030681,外高桥保税区南(地铁站),121.59775456461075,31.323742073398027,13536200.117853673,3674864.971928438,浦东新区
station:BV10039793,BV10039793,学林路(地铁站),121.61016230941834,31.18569523487408,13537581.341687353,3656888.7584489593,浦东新区
station:BV11277593,BV11277593,川沙(地铁站),121.69387546268233,31.188824509230233,13546900.247280102,3657295.956117665,浦东新区
station:BV09356654,BV09356654,川沙路(地铁站),121.7061905548804,31.152726346955205,13548271.157072473,3652599.490609102,浦东新区
station:BV10039843,BV10039843,巨峰路(地铁站),121.58415534360047,31.282862605947045,13534686.259495834,3669538.979624266,浦东新区
station:BV10039819,BV10039819,广兰路(地铁站),121.61686416022427,31.213250169722883,13538327.388306336,3660474.8146050326,浦东新区
station:BV11649009,BV11649009,康南路(地铁站),121.6143020147731,31.16769917914812,13538042.171579417,3654547.278084228,浦东新区
station:BV09303995,BV09303995,康恒路(地铁站),121.54944584324595,31.15642648926579,13530822.415591216,3653080.8065071935,浦东新区
station:BV10538982,BV10538982,康新公路(地铁站),121.61300086004793,31.13268574459901,13537897.327697987,3649992.9279307504,浦东新区
station:BV10718369,BV10718369,康桥(地铁站),121.56308269162412,31.136469261804823,13532340.462608488,3650484.9854662484,浦东新区
station:BV09301415,BV09301415,康桥东(地铁站),121.61069601998756,31.149045764338926,13537640.754076142,3652120.7376839244,浦东新区
station:BV09377605,BV09377605,张杨北路(地铁站),121.58524409580612,31.318616917653053,13534807.45883695,3674197.112924174,浦东新区
station:BV10039794,BV10039794,张江路(地铁站),121.62496767040516,31.1913320708995,13539229.466933187,3657622.2629719567,浦东新区
station:BV10039897,BV10039897,张江高科(地铁站),121.58328624429359,31.204085817265938,13534589.511803556,3659282.0309127155,浦东新区
station:BV11649017,BV11649017,张衡路(地铁站),121.60833059314366,31.194259175800042,13537377.435964407,3658003.175564849,浦东新区
station:BV10039965,BV10039965,御桥(地铁站),121.56669471879442,31.16035321382739,13532742.551633764,3653591.6168636344,浦东新区
station:BV11581680,BV11581680,德州路(地铁站),121.47317870060286,31.16718721046028,13522332.396109112,3654480.6719614007,浦东新区
station:BV10039839,BV10039839,德平路(地铁站),121.55999887544186,31.247570849881125,13531997.17376143,3664942.84061078,浦东新区
station:BV10039815,BV10039815,惠南(地铁站),121.75732200705623,31.05593869648785,13553963.084291415,3640015.980281539,浦东新区
station:BV10039814,BV10039814,惠南东(地铁站),121.78949484485076,31.0286057280075,13557544.54821158,3636464.6986842547,浦东新区
station:BV10025911,BV10025911,成山路(地铁站),121.49188658269601,31.172548026531384,13524414.948017253,3655178.1214762568,浦东新区
station:BV10027172,BV10027172,新场(地铁站),121.6447483427015,31.047811739719258,13541431.44130046,3638959.9653203273,浦东新区
station:BV09237109,BV09237109,施新路(地铁站),121.75388739886301,31.150775862627043,13553580.745456325,3652345.778439919,浦东新区
station:BV10039952,BV10039952,昌邑路(地铁站),121.5358072827796,31.246064561148117,13529304.177985162,3664746.710869729,浦东新区
station:BV09332660,BV09332660,星海湾路(地铁站),121.93712974776068,30.95673991183718,13573979.190424537,3627132.2704134225,浦东新区
station:BV10960991,BV10960991,曹路(地铁站),121.67883793227207,31.2733680473906,13545226.277052278,3668302.3090364365,浦东新区
station:BV10025899,BV10025899,杨思(地铁站),121.48907430634277,31.16312248073445,13524101.886845684,3653951.8713646266,浦东新区
station:BV10039884,BV10039884,杨高中路(地铁站),121.54439223275175,31.229661150566912,13530259.850244414,3662611.0700690886,浦东新区
station:BV10039925,BV10039925,杨高北路(地铁站),121.59875497639933,31.28227212959659,13536311.483184544,3669462.0661793137,浦东新区
station:BV10039855,BV10039855,杨高南路(地铁站),121.52019801401745,31.189724195413525,13527566.562135145,3657413.030516357,浦东新区
station:BV10039959,BV10039959,桂桥路(地铁站),121.63086014502336,31.251584902504128,13539885.414207106,3665465.5147152906,浦东新区
station:BV10031172,BV10031172,歇浦路(地铁站),121.54723949573126,31.252874383561817,13530576.806109402,3665633.424144881,浦东新区
station:BV10039837,BV10039837,民生路(地铁站),121.53924071490842,31.23798714602487,13529686.385901362,3663695.0260736938,浦东新区
station:BV10960995,BV10960995,民雷路(地铁站),121.6638391788268,31.270435882694652,13543556.623456448,3667920.4184024106,浦东新区
station:BV10718374,BV10718374,沈梅路(地铁站),121.57638811937198,31.09338299859052,13533821.616049962,3644882.650415389,浦东新区
station:BV09305183,BV09305183,泥城(地铁站),121.80990641449215,30.895095281485634,13559816.753750034,3619132.749204642,浦东新区
station:BV10039846,BV10039846,洲海路(地铁站),121.58518440820042,31.314395490150865,13534800.814443078,3673647.04603987,浦东新区
station:BV10039964,BV10039964,浦三路(地铁站),121.53471283723289,31.15302852693676,13529182.344864218,3652638.797589701,浦东新区
station:BV09301412,BV09301412,浦东1号2号航站楼(地铁站),121.80130134135729,31.153064629480312,13558858.841390554,3652643.493746289,浦东新区
station:BV09356652,BV09356652,浦东3号航站楼(地铁站),121.81379038542902,31.120979993045154,13560249.115416922,3648470.684802475,浦东新区
station:BV09377603,BV09377603,浦东北路(地铁站),121.57381755882851,31.31855585314199,13533535.462559247,3674189.15582736,浦东新区
station:BV09335357,BV09335357,浦东南路(原东昌路)(地铁站),121.51118027596873,31.23533379661081,13526562.712127592,3663349.577846185,浦东新区
station:BV10039949,BV10039949,浦东南路(地铁站),121.508024717017,31.24058419199659,13526211.436911967,3664033.1533685867,浦东新区
station:BV10039950,BV10039950,浦东大道(地铁站),121.51493874342219,31.242379378183365,13526981.10281062,3664266.8864517603,浦东新区
station:BV11494198,BV11494198,浦东机场3号航站楼(地铁站),121.81363099685483,31.120837777287672,13560231.372362006,3648452.1918895557,浦东新区
station:BV10039957,BV10039957,浦东足球场(地铁站),121.61122385539892,31.243835680197268,13537699.51244535,3664456.500109286,浦东新区
station:BV10426327,BV10426327,浦电路(地铁站),121.52502314254635,31.222262444426203,13528103.692985918,3661647.917406959,浦东新区
station:BV11277588,BV11277588,海天三路(地铁站),121.792567382236,31.17054251897069,13557886.5815087,3654917.197573747,浦东新区
station:BV10039849,BV10039849,港城路(地铁站),121.57078758556744,31.35536493942728,13533198.167478757,3678986.5519472817,浦东新区
station:BV10039836,BV10039836,源深体育中心(地铁站),121.53032980656296,31.23512017263025,13528694.428121977,3663321.765864353,浦东新区
station:BV10039951,BV10039951,源深路(地铁站),121.52669171990176,31.243421059934093,13528289.438167447,3664402.5153606655,浦东新区
station:BV09332657,BV09332657,滨海森林公园(地铁站),121.90361139465702,30.975010031179686,13570247.944425328,3629504.1448122156,浦东新区
station:BV10035241,BV10035241,滴水湖(地铁站),121.92549314398475,30.90960523828748,13572683.80961782,3621015.2182990485,浦东新区
station:BV09332658,BV09332658,滴水湖北(地铁站),121.93678179604656,30.926243614130716,13573940.456616905,3623174.172086105,浦东新区
station:BV09024027,BV09024027,潍坊路(地铁站),121.51356844392507,31.225290341517606,13526828.561768387,3662042.0754737454,浦东新区
station:BV10039827,BV10039827,灵岩南路(地铁站),121.49085372602217,31.150710282854657,13524299.970938275,3652337.248143561,浦东新区
station:BV11649013,BV11649013,申江南路(地铁站),121.62196422061282,31.140797706436977,13538895.12443173,3651047.9364897325,浦东新区
station:BV10039923,BV10039923,申江路(地铁站),121.6226437498941,31.28239413356759,13538970.769285288,3669477.957962939,浦东新区
station:BV10538984,BV10538984,秀沿路(地铁站),121.59419641866027,31.140376699571668,13535804.02685835,3650993.179839576,浦东新区
station:BV10718375,BV10718375,繁荣路(地铁站),121.56633172729107,31.104805705157947,13532702.143604454,3646367.6517433655,浦东新区
station:BV10039818,BV10039818,罗山路(地铁站),121.58895556449956,31.1554992644919,13535220.617641939,3652960.1909967456,浦东新区
station:BV10039857,BV10039857,耀华路(地铁站),121.49015870957868,31.180540794899464,13524222.602061704,3656218.064904621,浦东新区
station:BV10718376,BV10718376,航头(地铁站),121.59189717194474,31.039610189489597,13535548.075884806,3637894.3491141414,浦东新区
station:BV10039817,BV10039817,航头东(地铁站),121.61330186718813,31.057205719006078,13537930.835659554,3640180.6250336473,浦东新区
station:BV10039847,BV10039847,航津路(地铁站),121.58976284671556,31.33753020203205,13535310.48388714,3676661.883365079,浦东新区
station:BV10039850,BV10039850,花木路(地铁站),121.55851584102638,31.21339647548912,13531832.08312549,3660493.857927921,浦东新区
station:BV09305184,BV09305184,花柏路(地铁站),121.8944248965406,30.90762354698001,13569225.308132976,3620758.1040408695,浦东新区
station:BV10039853,BV10039853,芳华路(地铁站),121.54584981242724,31.19528064307204,13530422.107271655,3658136.1048168074,浦东新区
station:BV10960994,BV10960994,芳甸路(地铁站),121.55418216900293,31.234012734424624,13531349.660962643,3663177.588062621,浦东新区
station:BV11639107,BV11639107,芳芯路(地铁站),121.55498225989184,31.193346565634734,13531438.726672973,3657884.4137109965,浦东新区
station:BV10039790,BV10039790,莲溪路(地铁站),121.56218622527223,31.171320734164436,13532240.668430697,3655018.445573874,浦东新区
station:BV10039954,BV10039954,蓝天路(地铁站),121.57377875443514,31.24321708477533,13533531.14287394,3664375.9572963654,浦东新区
station:BV10039833,BV10039833,蓝村路(地铁站),121.52329423618126,31.213779860320134,13527911.232009755,3660543.7598679718,浦东新区
station:BV11639106,BV11639106,迎春路(地铁站),121.54673270970706,31.223160961041415,13530520.390947254,3661764.880953605,浦东新区
station:BV11277594,BV11277594,远东大道(地铁站),121.75092927735469,31.201415361817297,13553251.44887636,3658934.4802865037,浦东新区
station:BV10681608,BV10681608,迪士尼(地铁站),121.66368411264872,31.14342555774616,13543539.36156847,3651389.723429411,浦东新区
station:BV10039816,BV10039816,野生动物园(地铁站),121.6948932854925,31.052481001380368,13547013.550797034,3639566.6771228295,浦东新区
station:BV10039924,BV10039924,金京路(地铁站),121.61126766435402,31.28199709915158,13537704.389235923,3669426.2418115768,浦东新区
station:BV10960989,BV10960989,金吉路(地铁站),121.62452095703438,31.266471647825583,13539179.739028228,3667404.1278816843,浦东新区
station:BV10960993,BV10960993,金桥(地铁站),121.60713046975997,31.26303487591352,13537243.838840464,3666956.5501690293,浦东新区
station:BV10039841,BV10039841,金桥路(地铁站),121.57760370723194,31.25926897638381,13533956.934671527,3666466.1282205763,浦东新区
station:BV10039922,BV10039922,金海路(地铁站),121.63439595691322,31.26529579397912,13540279.018986173,3667250.992237769,浦东新区
station:BV10039896,BV10039896,金科路(地铁站),121.59779027700787,31.206427541808903,13536204.093339533,3659586.806412501,浦东新区
station:BV10039958,BV10039958,金粤路(地铁站),121.62479747880192,31.24426910759223,13539210.52129058,3664512.9338538316,浦东新区
station:BV09237108,BV09237108,金闻路(地铁站),121.77028103783148,31.120051137523493,13555405.67699829,3648349.902313997,浦东新区
station:BV10039854,BV10039854,锦绣路(地铁站),121.53574880694742,31.1897431711628,13529297.6684853,3657415.499805382,浦东新区
station:BV10039786,BV10039786,长清路(地铁站),121.48405639114571,31.176019979748467,13523543.295081181,3655629.8484096555,浦东新区
station:BV09237110,BV09237110,闻居路(地铁站),121.75986181464191,31.132741921266444,13554245.814378526,3650000.233727954,浦东新区
station:BV10029743,BV10029743,陆家嘴(地铁站),121.49770479004879,31.240280654482337,13525062.627897004,3663993.633250069,浦东新区
station:BV10039789,BV10039789,陈春路(地铁站),121.55394936535623,31.177289872685748,13531323.74537924,3655795.0750612346,浦东新区
station:BV10960992,BV10960992,顾唐路(地铁站),121.6522016203469,31.26819769778674,13542261.136372568,3667628.9209862873,浦东新区
station:BV11494928,BV11494928,高宝路(地铁站),121.62224621669294,31.294000849695603,13538926.516091768,3670989.8996867947,浦东新区
station:BV10854617,BV10854617,高桥(地铁站),121.55872150569398,31.354748787633703,13531854.977611559,3678906.2322991146,浦东新区
